sentence1,sentence2,label
what is most concerning is that AudienceMember 20211014QT46 believes there are a lot of cuts to women's services a lot of these cuts in Universal Credit and other financial cuts are going to affect women most,women are always the ones in receipt of the most punitive financial cuts,rephrase
we can focus on testing in environments where the risk is hiring and testing in the health system getting numbers down is what we have to do,Mark Walport's advice would be to shut them all together for a brief period or for a period of whatever length,no_rel
"you do or do not agree that the police should have extra powers to remove climate change protectors we've seen these protests on the M25, the government's now taken out an injunction",with the protests on the M25 and the government now taken out an injunction Katrin thinks xxx,inference
Hanna's father was a key worker Hanna's father passed away from Coronavirus,I am sorry to hear that your father who was a key worker passed away from Coronavirus,rephrase
Matt Hancock is only going to reassure Rosie Jones and anybody else as much as he can be confident about Matt Hancock is not reassuring Rosie Jones at all,Matt Hancock is being honest about the uncertainties that we still face,no_rel
the criticisms of photographic ID as a proposal is not so much that it would cost Michelle Dewberry is not suggesting photographic ID would cost,the criticisms of photographic ID are about the time and effort required for people to go and get this ID,no_rel
"in the situation we have, it's been a very, very difficult year for many, many people, for many, many different reasons all the hard work that's gone in by everybody involved in getting to the stage where we are today",bringing the numbers down,rephrase
"Rachel Clarke is on COVID wards every day, working with COVID patients Rachel Clarke may kill her husband because of working unvaccinated with COVID patients",Rachel Clarke is very frightened that she may bring the virus home,inference
the SNP does or does not have a mandate there's two votes in the Scottish elections,"the Scottish elections, as everyone will know, are slightly more complicated than the UK elections",inference
Sean Bailey is trying to win votes Mims Davies need to tell Sean Bailey to stop making disrespectful tweets,Mims Davies does completely agree with Dan Hodges's point about telling Sean Bailey to stop making disrespectful comments,rephrase
AudienceMember 20210930QT01 works for the community AudienceMember 20210930QT01 sees increased number of parents and families accessing the food banks and accessing the holiday lunches,the numbers relying on foodbanks are just getting worse,rephrase
we’re facing a tsunami of unemployment here with the best will in the world even though the vaccine is well on the way we could have another six months of lockdown,we have to help businesses get through what could be another six months of this,rephrase
the evidence from the trial is how much the vaccine protects an individual you can find out once a lot of people have taken the vaccine what the direct impact is on stopping the spread of the disease,we don’t know if this particular vaccine stops people catching coronavirus,no_rel
AudienceMember 20211111QT03's friends are saying that Boris Johnson was persuaded to get Owen Paterson off we don't understand what happened yesterday,xxx is the truth of what happened yesterday,rephrase
AudienceMember 20210722QT25 does not really want their mental health to suffer for the length of time of a course case AudienceMember 20210722QT25 does not really want the court case hanging over them,there must be so many women who don't even report rape because they cannot face what they will have to go through,inference
a personal issue for Unknown Speaker2 let’s come to the main question first of all,the food product shortages are or are not teething problems or deeper issues with the Irish Sea border customs protocol,no_rel
the challenge is that climate change does not recognise borders the challenge is to turn an issue of global cooperation,the challenge is the eyes of the world being on Glasgow,rephrase
Nelufar Hedayat does all those things Nelufar Hedayat could have done all of this where she is from,Nelufar Hedayat could have done all of this in Afghanistan,rephrase
"all these numbers, we aren't really talking about the right thing there's only really two numbers that are important here and that's jab one and jab two",all it is is politicking,inference
there is a problem of Keir Starmer lacking charisma and struggling to get his message out to the general public there is some time to go before the Labour Party can move past the toxic legacy of Jeremy Corbyn,the toxic legacy of Jeremy Corbyn isn't something that is going to go away overnight,rephrase
there is or isn't anyone here who thought Boris Johnsons speech was what the conference needed there is or isn't anyone who thought Boris Johnsons speech was the right thing,the audience agrees that Boris Johnsons speech was the right thing or shakes the head,rephrase
"there are other more proactive ways to tackle racism and make statements without taking the knee the more we see people taking the knee, AudienceMember 20210805QT26 thinks it becomes just the norm",taking the knee doesn't become something that is a dramatic step change,rephrase
"it's one rule for them, and the rest of it for us are we or are we not really going to get rid of all the marvellous benefits we have had from our fantastic vaccine programme by squandering it",Robert Buckland is not getting a lot of support so far,no_rel
Fiona Bruce wants to hear from a medic Audience Member 13 is sympathetic to Grant Shapp's reasoning as to why it was difficult to get enough PPE,Grant Shapp's reasoning as to why it was difficult to get enough PPE doesn't answer the question,conflict
we need a really good public health message this is a really big challenge,the government haven’t got it right on things like test and trace,no_rel
"since at least 8 April, the government has been sitting on a report from SAGE saying that hospitality wasn't even responsible Deborah Frances-White is a comedian",Deborah Frances-White would love to be standing in front of an audience having a wonderful time,inference
"Jenni Murray was somewhat baffled when a real expert in education, Kevin Collins, was asked to be the author to show how we could get this serious situation up and running again Kevin Collins really knew what he was talking about",Kevin Collins came up with what Jenni Murray presumes was a terrific plan,inference
UK having more food baks than branches of McDonalds can't be right this is the wrong timing,Richard Walker doesn't think taking 20 pounds a week away from the poorest in society is fair,inference
"it feels like now it is relevantly safe, we're locked in at Christmas we were all out when we weren't vaccinated, none of us were vaccinated, we were all out eating out to help out",we weren't eating out to help out at Christmas,conflict
"not going abroad all makes sense genuinely there was a better way that it was handled when people were coming into the country initially, or even now",should we not have come up with some kind of better system by now a year in,inference
"the food production problem has been caused by a combination of factors, whether it is the global pandemic or the fact that we've had these changes to immigration rules we've had 5 years to plan since Brexit",Lisa Nany doesn't care whether you voted leave or remain,no_rel
the grand slam tournaments slightly climbed down but at the beginning they threatened Naomi Osaka with sanctions the grand slam tournaments issued a fine to Naomi Osaka,the grand slam tournaments said Naomi Osaka may not be able to play in Wimbledon and other tournaments,rephrase
and Scotland you're going to do things slightly differently Devi Sridhar can't speak specifically to a Scottish versus English question,climate change is a huge problem,no_rel
"fundamentally, the people of Hartlepool didn't feel that the Labour Party today represented them the Labour Party not representing people, like in Hartlepool, is a real concern for Keir Starmer and for the Labour Party",the people of Hartlepool felt that the Labour Party was now a party which was solely interested in the most metropolitan parts of the country and didn't speak to mainstream opinion in the rest of the country,rephrase
over 30 people died today from COVID 30 people dying from COVID is 30 families who are grieving the loss of a loved one,30 people dying from COVID is 30 people who we want to ensure can get the recognition they deserve,rephrase
"the UK airlines got nothing from the Government the Euro governments have given handouts to Air France,  KLM",the Germans have given handouts to their national airlines,no_rel
"statues that have links to the past, that bear issues relating to slavery, do need to be taken down the statues that bear issues relating to slavery do not need to be hidden",the statues that bear issues relating to slavery need to be in a museum,no_rel
the statues are so interesting the statues are symbolic of a certain sort of history that said the British Empire was fine,the British Empire was a force for good,rephrase
we need the royal family to have that space and privacy Mims Davies hasn't answered the question,Mims Davies has met Prince Charles during her time working with charities,no_rel
what we find in our society is that we have to break down the systemic and institutional racism the racists think you’re a racist,you’re a racist,rephrase
allowing people to make decisions about how they want to approach the situation is what we ultimately want for everybody we want everybody to feel free and be able to go around and do how they would have done prior to lockdown,"where Jess Phillips lives, lots and lots of people have died and all over the country that is the case",no_rel
"on the one hand Anthony Costello is saying we should maintain a lockdown, then he says in the Far East they manage to continue to boom without a lockdown AudienceMember 20210610QT04 is as confused as Jenni as on the one hand Anthony is saying we should maintain a lockdown, then he says in the Far East they manage to continue to boom without a lockdown",the vaccination programme was going really well,no_rel
a lot of these cuts in Universal Credit and other financial cuts are going to affect women most women are always the ones in receipt of the most punitive financial cuts,we've got to re-think why women are always the ones facing the most punitive financial cuts,rephrase
"a couple of weeks ago after a consultation and going through all the processes and changing some of the testing regime, doesn't make it any less safer tests can be combined and done in a slightly different way","we'll have another 50 thousand tests available, and these are all coming in prior to Christmas",no_rel
what the Labour Party's useless at is actually coming up with prescriptions the Labour Party is having a conversation amongst themselves at the moment,the Labour Party is not in a position even to begin a conversation with the country,inference
it is not just scientists that offer different points of view of course we need to listen to all the scientists,we need to listen especially to those on SAGE,rephrase
"Lessly would like to say xxx Audience Member would like to make the point regarding the discussion about a united Ireland or not, as the case may be","Audience Member asks Arlene and Michelle, if those discussions do nott go well, Arlene and Michelle are or are not going to argue the point out and then throw their teddy thet did not say out the pram again in another three years",rephrase
Humphrey would do xxx there’s a little bit of lackness in attitude around the calls to stay at home,Humphrey Cobbold would reinforce the calls to stay at home,inference
you want to go and have a week in the sun you've got to bank on the real prospect that you're going to spend ten days in quarantine when you come back,"for many families, ten days in quarantine means that going on holiday isn't going to be a real option",inference
it felt toe curlingly cringy this morning the words coming out felt toe curlingly cringy this morning,to turn it into a political point-scoring space race felt toe curlingly cringy this morning,rephrase
"the travel restriction debate is one happening across the world South Korea, they said don't go abroad from March 2020",Devi Sridhar wants to travel to India today,no_rel
"Megan was chosen to be the baddy and Kate was the goody if you want to go through the coverage, if we all want to go through the coverage, you will see that at various stages Kate has had a good press and Kate has had a bad press",you'll see various stages,rephrase
"these are football players who have a platform who got fed-up with the fact that they're on the wrong end of racism, all the time in 2021, and they want to make a stand the football players who have a platform have started a conversation","the football players who have a platform is not actually, you know, making things change necessarily, but it is having that conversation",rephrase
the COVID test positivity was five per cent for travellers from India between 25 March and 7 April the COVID test positivity was six per cent for Pakistan and four per cent for Bangladesh,Nadhim Zahawi's argument holds water because xxx,no_rel
"proposing cuts to universal credit is terrible economics Rishi Sunak has taken 6 billion out of the economy by cutting benefits, that’s over 6 billion of cash being spent in a consumer-driven economy","as usual, the poor are paying the terrible economics proposed by Rishi Sunak",inference
"when Helen Whatley became a chemist on 14th February, much of her time and so many people in Government has been on how we can support social care, both care homes and home care through the pandemic we know it is really hard to support social care through the pandemic",one of the things that we saw early on was looking at Spain and the situation where the army went into care homes where they had been abandoned and people had just been left to die,no_rel
Labour Party is willing to leave Scotland's future and key powers in a Tory government's hands being willing to leave Scotland's future and key powers in a Tory government's hands is fatal when it comes to Scotland,the second flaw of the Labour Party is taking voters for granted,no_rel
"consistent with the fact of suspension of normal politics, there is a wave of relief in the country at the arrival and, yes, the effective distribution of the vaccine nevertheless, the distribution has been a success",there is a desire to reward the government,inference
"at the G7 ministers behind the scenes, long lens cameras capturing them, Boris Johnson and the leaders of the world, standing up drinking, not social distancing there really seems to be one rule for people who are in Government, or have access to the Government",there seems to be another rule now for everybody else,rephrase
"let's see the evidence there has been some alternative evidence today a study from Cambridge which suggests that a cohort of health workers who had been double-jabbed, an international study led by Cambridge, but double-jabbed health workers, caught the virus and transmitted the virus",vaccination in and of itself does not make you bullet-proof,inference
"It was a quite serious question up until the question, you know the Prime Minister had a really good kind of you know, what he said made sense","at the point of the question, I was like hold on a second, again, we are being mocked in Parliament",conflict
we had a couple of hundred test we can do Germany got a statement working for 48 million,the public account committee found no clear evidence that test and trace cut infection,no_rel
"the Australians are talking about the potential to sell $1.3 billion of product to the UK the $1.3 billion of product is, by the government's own analysis, 0.02 percent of GBP",the 5 percent tariff on Scotch has been scrapped as part of the Australian trade deal,no_rel
it is about making sure that people are confident that they can take time off work if they are poorly after they had the vaccine it is about informing and enabling people to get the outcome,the outcome must be that everybody gets the vaccination,rephrase
we have seen at Oxfam and many of the other charities that are working internationally the generosity of the British people British people are coming into the appeal for India,the Government could be doing xxx to help,no_rel
"that is universally felt, we should do what we can to keep schools open we are to have a circuit breaker",the circuit break has to be done,rephrase
"we should focus on people’s health, jobs, the economy, education children this year who have seen a disrupted education, it is not going to magically correct itself next year",we need to focus just to rebuild a health system with our NHS currently under strain,rephrase
Labour keeps on dissing us Labour keeps losing,Labour and Conservatives should have some respect for each other and respect for people who vote maybe different from them,no_rel
we have history in the UK the tabloid press did exactly the same thing with Fergie and Diana,"the tabloid press seem to think if you have two women in the Royal Family married to two princes they must be at loggerheads and, if they're not, we'll create it",inference
directors of public health are the experts that’s what the directors of public health are experts in,the directors of public health should be leading those teams of contact tracers to be tracing every case,inference
it is essential we support our fishing industry and give them the opportunity to take advantage of the benefits that come from being out of the EU there are lots of non-tariff barriers with the deal done with the EU,Michael Forsyth is making an argument for not leaving the EU in the first place,inference
Ian Blackford will tell a crofter and farmer that they had to sell because we have a common head of state sharing a head of state will give crofters and farmers comfort,Rosemary Squire is not an expert on trade deals,no_rel
"What it is that politicians are trying to encourage We weren't ready for Covid-19, we weren't ready for lock down and we have to be ready for life after lock down",Stephen Fitzpatrick hears politicians talking about banning all inbound travel,no_rel
"we as a nation need to accept that we have been defeated, and the generals responsible for that need to be held to account people like Nick Carter will not be allowed to retire and go and work off the board of a private military contractor and live very well-remunerated lives","people like Nick Carter will at least have a moment where they are held in very, very humble silence for the decisions that they've made",rephrase
we can come together for the sake of the national interest we can focus on our recovery,we can't come together,conflict
Vaughan Gething has made the point about the criminal justice system Robert Buckland has responsibility for the criminal justice system in England and Wales,Robert Buckland takes responsibility for the need to improve the way in which we deal with black and minority ethnic people in the criminal justice system,inference
"there is of course the risk of terrorism and extremist acts terrorism is why the UK's position had always been that we withdrew when certain conditions had been met, rather than to a specific date or timeline","we are going to have to work very, very closely",no_rel
we know the metrics set down some of the metrics set down were met,some of the metrics set down were not met,no_rel
what we are building is a big change to the way things are done Westminster is party first,people switch off from Westminster,inference
20 billion which has come north of the border is money the Scottish taxpayer pays into the economy Jeane Freeman's own figures show Scotland gets a huge amount from the United Kingdom Treasury,"we would have been where the UK is, borrowing money to get through this",no_rel
the UK Government need to get on with trade negotiations there is a way through the trade negotiations if the Government is prepared to take it,Yanis Varoufakis has got extensive experience of dealing with the EU,no_rel
we should concentrate a bit more on the Labour party antisemitism Jeremy Corbyn did this morning in his speech try to say that it was not so important,Jeremy Corbyn even tried to suggest he had made improvements on the Labour party antisemitism,no_rel
property rights loosening is across the world Oxford AstraZeneca made a commitment upfront that 300 million doses would feed Covax,we have now invested 548 million into Covax,inference
"we are in day six of our fire breaker, our 17 day fire breaker here in Wales the fire breaker in Wales is the appropriate thing to do",we look at the situation in England,no_rel
"at the moment, with the acceleration of the vassal programme the acceleration of the vassal programme they keep referring to as a huge success",the acceleration of the vassal programme is a distraction from what's going on,conflict
there is still work to do we need to make sure that we embed the successes that we have had,we need to make sure there have been some successes,rephrase
In terms of what we have done already Chris Philp would strongly encourage every arts organisation to use all of the existing schemes James Graham mentioned the furlough scheme already,"Every organisation in the position, for example, of theatre should be using that scheme to have their staff who can't work paid at 80% of their salary each",no_rel
we need to get extra protection for the whole of society in this area in the last five days there have been two fatal stabbings,we need to clamp down more on the punishment for anyone caught carrying a knife,inference
"the whole argument around Boris Johnson being able to say whether or not he thinks we should have an independence referendum, Craig Unknown thinks ultimately he's going to have to go ahead with it Boris Johnson being able to say whether or not he thinks we should have an independence referendum is how democracy works",the whole world is watching,no_rel
"we can’t rule anything out the best thing Nadhim Zahawi can do for the whole country is make sure we deliver the vaccines as quickly as possible into people’s arms, the most vulnerable people, people in care homes, the over 80s, over 75s, over 70, as quickly as we can",xxx is what about the Nightingale hospitals,no_rel
there is some things Jess Phillips have quite enjoyed about lockdown Jess Phillips liked being at home a bit more,"we could move Worcestshire to Birmingham post-Corona, that would be good",no_rel
we're very clear that the best way to beat this virus and to beat it back into submission is to continue with the vaccine rollout the best way to beat the virus is to encourage everybody out there who's entitled to a booster vaccine to get that jab as soon as possible,you haven't had the first jab,no_rel
Brexit is the most colossal foreign Policy blunder in the post-war period people voted for Brexit,in a sense it would be counterintuitive if voters said we know we wanted that in significant numbers,inference
Unkown Speaker would or would not prefer to be served by someone wearing a face mask James Graham just can't wait to be served by someone,a pint would go down well for James Graham,rephrase
"Jeremy King feels strongly that what the children need is occupation, stimulation, caring, loving, to find a way through -- to escape the year they've had it is not about passing exams","if summer school is purely about catching up in order to catch up for exams, Jeremy King is heartily opposed to it",inference
Robin Shattock has not thought about getting the vaccine through customs in terms of what the immediate priority is the government purchasing six vaccines is increasing our reliance on overseas production,"we certainly realise in the UK, particularly as we go through Brexit, that we need to really ramp up UK manufacturing capacity so that we can make vaccines",inference
Brexit is a disaster Brexit taught us anything,"we should be building bridges, not walls",inference
whisky is worth 4 billion pounds beef farming is worth about a million pounds,"there are 7,000 people connected with Scottish agriculture in one way or another",no_rel
it's great having 26th United Nations Climate Change Conference at Glasgow the city being littered with rubbish and rats is or is not how Glasgow should be portrayed on the world's stage,there is a lot of work to do and there's a lot of work being done right now with people out on a daily basis,no_rel
it is irrational that there is five-week gaps where suddenly we go from stringent conditions on 17 May through to all gloves off on 21 June SAGE called for the five-week gap,"we had a professor of public health on last week saying it was difficult to be precise as to whether restaurants, hospitality are quite as safe in terms of rising infections",no_rel
culture changing leadership is what Keir Starmer has been saying and doing over the past six months one of the reasons Nick Thomas-Symonds backed Keir Starmer for leader was those conversations I had with him about his determination to tackle this issue of anti-Semitism,"Kier Starmer set his determination to tackle anti-Semitism out, made that apology in his acceptance speech back in April",no_rel
a very important factor is everybody would feel a lot safer if we had a more visible police presence on our streets AudienceMember 20210318QT14 thinks it is a reassuring thing to see police on our streets as a form of protection for us all,AudienceMember 20210318QT14 feels in the UK now our police force has become more reactionary,no_rel
the outcome must be that everybody gets the vaccination everybody getting the vaccination is what we're aiming for,Sarah Jones is not sure this is the way to do it,conflict
the lady at the back is talking about the narrative that's the narrative given by the other parties,that's the narrative given by the media who are looking at the short-term aspects,rephrase
getting the vaccine and getting it through customs will or will not be a problem Robin Shattock has or has not thought about getting the vaccine through customs,Robin Shattock is or is not concerned about getting the vaccine through customs,rephrase
we know they're under high likelihood of being targeted for reprisals what we don't want to do is see women targeted here on the streets of the UK,we do have to be careful,inference
Prince Andrew denies the sexual assault claims and he has not been charged with anything Prince Andrew's sexual assault claims tarnishes the respectability of the monarchy in the UK,the UK monarchy is going downhill,inference
you have to look at the trading agreement between Great Britain and Australia from both ends you have to consider not just the production but also the people who buy the product,the trading agreement could possibly be a threat to farming in this country,no_rel
things we do about attacks on democracy are xxx one part is recognising that of course politics is going to have high emotions,there's a place for anger in politics as well,rephrase
the response will probably be that we have no alternative the pandemic has been a year now,we've had a year to really think about the restrictions on our civil liberties and freedoms,inference
"the decisions that are made now will affect in 5, 10, 15 years' time the longer term is way outside the life of this party",Heather McGregor has never joined a political party,inference
there isn't a contradiction in flying the Union Jack and the Welsh flag over Welsh Government buildings Mark Drakeford's comments aren't about the flag,Mark Drakeford's comments are about how the UK works,rephrase
"what we have said is, people need to exercise common sense people need to observe 2 metres where they can","there are circumstances and Steve Barclay is sure we'll come on to them from a business prospective, where there are pressures, impacting people on their jobs, losing jobs and livelihoods",no_rel
"we should have had a test, trace and isolate programme with properly supported isolation we still don't have a test, trace and isolate programme in this country","we should have had a test, trace and isolate programme a year ago",rephrase
in an ideal world we would like to be remunerating everybody on the frontline of the pandemic more we spent over 400 billion supporting people,"Mims Davies knows from her own trust, transferring holiday for two years, buying back holiday, helping with mental health, having more nurses on the ward is really important, 60,000 in training",no_rel
"since the beginning of the pandemic, in March 2020, the G7 central banks have printed $9,000 billion supporting the banking system, quantitative easing 9,000 billion","9,000 billion has already been printed",rephrase
North Wales is representing a highly rural area North Wales of course is served by Betsi Cadwaladr Health Board,Betsi Cadwaladr Health Board has been in special measures for five years,no_rel
"the people who teared down the statue tried to get a plaque put on the statue, to provide the context for Colston’s history as a slave trader everybody now knows that Colston was culpable in terms of some 80,000 Africans being enslaved in the New World","20,000 of those Africans enslaved in the New World were also lost at sea",rephrase
Jeane Freeman just tell me tonight what the currency would be and when Ian Murray is happy to take what the currency would be and when away and look at it,Jeane Freeman tell me what the -- to the EU would be,no_rel
Marie van-der-Zyl wants somebody with the right values as the president values matter to Marie van-der-Zyl,Marie van-der-Zyl wants to see the person elected who’s got the right values,rephrase
Boris Johnson's remarks yesterday were offensive and lacking in judgment Victor Adebowale is right that Boris Johnson would have had they jabber we jab in his script,"before Boris Johnson went into the chamber, he would have been throwing around lines with his advisers",no_rel
"we will import pigmeat that's produced to lower standards importing pigmeat that's produced to lower standards will say nothing good to the consumer who wants high quality, high welfare British pork",culling healthy pigs has been a human disaster for the pig farmers who are distraught,no_rel
to be British in sourcing decisions is what customers want to be British in sourcing decisions is what Richard Walker and all of our competitors want as well,it's maybe a bit of a false dichotomy,no_rel
there’s no point denying it has not been a difficult and precarious time for Northern Ireland and Louise Haigh would say for Unionism huge debates about the future of Northern Ireland have been had in Westminster,"Louise Haigh thinks a lot of people in Northern Ireland would feel that they are treated as an afterthought in Westminster at times and, at worst, a political football",conflict
the Labour party will now work to ensure that our complaints processes are independent the Labour party will now work to ensure that our complaints processes are where they should be,the answer to this report incident isn’t just about process although it is important,no_rel
Northern Ireland has the ability to trade with Great Britain and the EU Being able to trade with Great Britain and the EU gives Northern Ireland a competitive advantage,Being able to trade with Great Britain and the EU is a huge opportunity,rephrase
"take into consideration the numbers issued by the government today what it is going to cost for those 20,000, which was less than £1 billion take into perspective in the last 18 months, we can find £1 billion",we can find £10 billion,inference
"It is very surprising to Seema Malhotra that Kate talked about investment and she talked about the polling data Seema Malhotra is surprised Kate Forbes didn’t mention that the child poverty figures out today show that child poverty in Scotland is at 24 percent and rising and rising as well in Nicola Sturgeon’s own constituency, in Glasgow",we’re missing the point about what we should be really focused on,no_rel
the UK government are going to be sending people from the UK to Australia to work on farms to put our farmers out of business the UK government sending people from the UK to Australia to work on farms and put our farmers out of business is what this government has done,the UK government sending people from the UK to Australia to work on farms and put our farmers out of business is madness on stilts,rephrase
quite a lot of the audience has raised their hand the audience is not unanimous in raising their hands if they think that Matt Hancock should be one of the first to take the vaccine,Fiona Bruce has spoken to some of our audience members before we came on,no_rel
Douglas Ross is determined to stop division you all feed off division to suit your own political interest,you all feed off of division not to suit the national interest,rephrase
John Bercow is familiar with what it felt like as Speaker of the House it is or is not curtains for Keir Starmer,Hugh Osmond has heard every type of letter used to describe recoveries and revision,no_rel
Victor Adebowale thinks it is totally unacceptable for any woman to feel unsafe and to have to think twice before leaving their home to take exercise Victor Adebowale's heart goes out to the family of Sara Everard,"we must ensure that deaths, and the horrific circumstances in which Sara Everard's family are currently existing, that we learn something",rephrase
the services at the moment are not fit for purpose the services at the moment are not set up,we're not set up,rephrase
"we find ourselves in a situation, almost a mirror of what we saw with the truck drivers the situation with the truck drivers became very difficult",we still have the situation with the truck drivers affecting us and the drivers of the petrol tankers,inference
it doesn't make sense to me as a doctor and as an academic from the University of Oxford to me it doesn't make sense,you need to be able to explain the rules,rephrase
"what the working class is up against the working class is up against extremely powerful people with a private education, with inherited money, for whom life will always get better",the system we're in makes life often worse generation after generation for working-class people,conflict
"XXX knows the first minister is not hiding away from the independent review there's a lot of he said, they said, she said about the independent review",Stephen Fitzpatrick is delighted to say he does not have much to say about the independent review,inference
60 percent of the energy can now be done green at a cheaper cost than the fossil fuel if we just put the right policies in place,in the world we still have 500 billion against fossil fuel,no_rel
Naomi Osaka withdrawing from the French Open due to mental health is such a difficult issue it is impossible not to have sympathy for Naomi Osaka,Fiona Bruce can't imagine there's any tennis player who looks forward to that interview,no_rel
"a real expert in education, Kevin Collins, was asked to be the author to show how we could get this serious situation up and running again Kevin Collins came up with what Jenni Murray presumes was a terrific plan","Jenni Murray was somewhat baffled when a real expert in education, Kevin Collins, was asked to be the author to show how we could get this serious situation up and running again",inference
"you know what needs to be done James Cleverly has mentored black people in business, black people in the civil service",we are moving in the right direction,inference
there is some things Jess Phillips have quite enjoyed about lockdown we will have flexibility in our lives a bit more after lockdown,there's been a couple of things actually that we should keep from lockdown,inference
"we are or aren't going to get a chance to go back buyer's remorse, if you like",the reason they want to turn it into whether or not we have a referendum is because they can't defend their own record in government,no_rel
it's a damning incitement of Labour the EHRC report has found that the Labour party has committed unlawful acts of harassment and victimisation against Jewish people,this is really serious,inference
Angela Haggerty is right the fishing communities in the northeast have been lied to,that have been lied to is exactly how the fishing communities in the northeast feel,rephrase
we now need to move from being in lockdown AudienceMember 20210805QT11 thinks we need to lift lockdown,"the 21st June needs to go back to normal, try to go back to how we were before",rephrase
whether we can or can not focus on what matters at the moment as one United Kingdom is an incredibly important question what’s gone completely wrong in the last two or three years is that we’ve got a Scottish government who generally are adversarial and negative about a whole range of things that might happen with the UK and Scotland working together,we should absolutely not be addressing it again,inference
"developing these apps is extremely complex as somebody who had a business that developed an app where players and the staff can fill in any symptoms, the time scales that we’re trying to do it in are very compressed",Steve Parish is pleased today that people are adapting to Google and Apple technology,no_rel
"we hope for better interventions if the lockdown worked, which we all think it did, when we come out of lockdown the infections will rise",we know better interventions for corona virus are not likely to come,inference
"it is absolutely understandable that this particular time, when we are seeing the images coming out of Afghanistan, veterans in particular will find it incredibly difficult James Cleverly would put a strong plug to make sure that anyone that is feeling the pressure because of the operation in Afghanistan reaches out",anyone that is feeling the pressure of the operation in Afghanistan could reach out to former colleagues or to defence charities,rephrase
Kate Andrews is always sceptical to give the police more powers it's already an offence to obstruct a highway,we don't need to give the police more power in the circumstances,inference
"there are big issues about what to be done, how people can pay for them Ian Murray has two constituency members, one has gone to the Czech Republic, she doesn't know how she's going to pay for it",Ian Murray does or does not think the taxpayer should pay for it,no_rel
"travel was shut down the wellness and mental health of that well-earned holiday in the sun, a week abroad, is something to aspire to",albeit not in Greenland,no_rel
part of AstraZeneca's purpose is to be able to buy vaccines at cost AnstraZeneca buy vaccines at cost to ensure that there can be that shared production both for developed countries who are buying it and also Covax can be buying for developing countries,The UK is opposing waiving UK intellectual property rights,no_rel
"Absolutely this week, the UK government chose to bypass the most advance and cost effective carbon capture and storage opportunity in the UK, which is the North East",the North East economy has contributed over £350 billion of oil revenues over the last few decades,no_rel
those clauses we were talking about we were able to remove because the EU when we got the agreement on the petrol removed some of the requests they made which would have breached strand 3 of the Good Friday Agreement Arlene is absolutely right,Brandon Lewis does take Emma’s point,no_rel
we are talking about not unimportant issues we are not talking about primary issues,there is a breakthrough with the three-tier approach,no_rel
"you hear a lot of stories from lorry drivers who are leaving, saying that basically it's not fun anymore there are far fewer places for HGV drivers to go, they're restricted access areas, they are monitored in their cabs by cameras, they are penalised for being late",HGV drivers' working conditions have deteriorated over the last 20 years,inference
it took such a high profile footballer for the campaign for free school meals to happen Berlinda admits that there’s millions that have been ploughed into responding to corona virus,"if we’re responding to coronavirus in order to get to the new normal of building a better country based on better values, xxx can we trust that the government is going to make those decisions without having the intervention",no_rel
it is really interesting that we've had a proliferation around the world of what Jeremy King calls narcisstic denial if we shout loud enough that something didn't happen people will imagine it didn't,the old saying that success has many parents and failure is an orphan is very prevalent at the moment,no_rel
it is also important that landlords can take control where it is necessary to do so there will be a period of time where tenants will be able to settle themselves,we are coming out of a lockdown,no_rel
the world's most extensive package of support left out adequate sick pay for people told to isolate,people who can't afford to take time off work when told to isolate without adequate compensation,rephrase
the Government has had 18 months to implement the Government has had 18 months,the Prime Minister sat on the Russia report,no_rel
AudienceMember20210805QT03 voted for Brexit or against Brexit AudienceMember20210805QT03 voted for Brexit,the current argument about sausages is or is not how AudienceMember20210805QT03 thought Brexit would turn out in terms of Northern Ireland,no_rel
people know we’re good at science we’re good at what we do,"the rest of the world is good at what they do, too",no_rel
we move forwards we start to be able to see the greater unlocking of our ability to get out and about and meet people,the government is or is not getting the balance right now,no_rel
Female Audience Member 2 doesn't agree exactly with what Rocco or what the Justice Secretary had to say there there’s still people trying to justify what that man did,what Rocco or the Justice Secretary said that it’s disturbing or in some way that it’s in anyway worse than going the democratic way,inference
the whole scotch egg last year was an example of what not to do the fact this rule means they have to have exemptions for avocado and olive oil shows it's a poor decision,the Government should not be picking and choosing individual products when it comes to food,inference
there are still so many people who are not able to fully engage in the economy Heather McGregor doesn't think the virus is going away,we are going to be living with this virus for a very long time,rephrase
GPs need to be back in the office and they need to see patients who want to be face to face we're talking in some cases about life or death,"surely after the year of COVID, year and a half of COVID, we now really understand what life and death means",no_rel
Audience Member 20211028QT14 just doesn't think that anyone would look after her if her drink did get spiked staff members and bouncers just seem to take you out of the club and get you a bit far enough away and leave you,Audience Member 20211028QT14 just doesn't think that staff members and bouncers in particular would look after her if her drink did get spiked,inference
that you will see fresh fruit and veg in Wheelmore is to Minette Batter's point Wheelmore is putting new capital to work for more machinery that can do everything,Nadhim Zahawi told us that Wheelmore is putting new capital to work for more machinery that can do everything,rephrase
"at the time of COVID, 20 percent of the world had agreed to be net 0 by 2050 80 percent of the world have now agreed to be net 0 by 2050","China, India, Russia have signed up to the 1.5 degree pledge",no_rel
it is absolutely right we review the evidence we see what reviewing the evidence works,the spending review,no_rel
