sentence1,sentence2,label
it isn't at the moment You're fighting between yourselves,you need to do something,inference
It's really incomprehensible why the UK was so unprepared once again the world has beaten us to it,countries like Turkey have been testing and tracking since the start with a relatively low death toll,inference
Is there a separate Bale out that would request from the government for theatres It wasn't perfect and didn't capture everybody,I think that's something we need to look at,no_rel
"been left to languish there just before Christmas there was lots of evidence coming out about how the lockdown on care homes, under the first wave, carers had been going in and out",This is heartbreaking,inference
"Our direct competition are two companies in Germany they got grants from the German government of 350,000,250 million apiece",one of which is BioNTech,inference
there shouldn't be any stigma attached What do you think of the response from the grand slam tournaments,They slightly climbed down but at the beginning they threatened her with sanctions,no_rel
"The things you just said You're not quoting someone, you're saying that yourself",I'm saying we need to acknowledge that,no_rel
we have to really listen from the people that know best about it follow the guidance that are in place to do that,this year are we likely to be able to travel,no_rel
"I definitely haven't been in favour of it over the last 20 years We thought it would be a Vietnam-style quagmire, tens of thousands of civilian casualties",Some of us were opposed to it from the very beginning,inference
"I did find people who want something different thinking they were doing a good job, there's investment, a free port, good jobs coming in, taking advantage of clean energy, the investment in town and high streets that we're doing in that part of the world","They did look to people like Ben Houchen, the Conservative mayor",inference
people feel moved to go out and protest but also with the huge inequalities that have been exposed by the virus,we’ve seen the BAME community disproportionately affected,rephrase
we should let anyone who wants to come in come in In Scotland no one is allowed from any country whatsoever,the transport minister was suggesting we should continue with this until the rest of the world is vaccinated,no_rel
how has it worked Denmark is a much smaller country,it is very hard to compare the UK with Denmark,inference
"it extends to a wider point with mental health and other issues, sexism, racism, that people say you're going through something, to share that experience and to tell people your issues and your problems she has been forced to take a lot of responsibility at an early age",Naomi has been brave and done that,inference
You can't go around changing the rules when you don't like them That's exactly what this prime minister is doing,"It goes much wider, sadly, than just Owen Paterson",no_rel
which is just confusing that means we need to wait a few more months,"we'll have everyone done by mid-July, at least one dose, accelerating hopefully by August",rephrase
"as we see Naomi Osaka withdraw from the French Open, when will issues of mental health ever be seriously considered she decided she would no longer take part in post-match press matches","the world No. 2, Naomi Osaka, she pulled out the French Open",inference
because of the administrative blockages they can’t get through We had so many problems with test and trace,We can’t have a repeat of those issues now when we’re rolling out the vaccine,inference
"I've been concerned following Welsh politics for many years at the low turnout in elections and the lack of political engagement apart from of course in the referendum about whether we should leave the EU, which there was a high turnout",we know which way Wales voted,inference
They don't consider their mental health at all They're solely focused on what they can get out of that interview,it should reflect back on them and they should be limited in their access,inference
that's led to a specific bottleneck they were closed,it was very hard for people to get their licences of course,inference
It is hard to have a debate in a football stadium I don't think any chilling of freedom of speech is helpful to anyone at any time,Simply decide when you want to raise it and what you want to say,inference
It looks pretty bleak The job market is going to be incredibly difficult,It's going to be tough,inference
"didn't do what we told them to do from January, February, the start of this year we have our wonderful vaccination programme",we are throwing it all away by not securing our borders,no_rel
why do you think that is I’m concerned about that,it’s all of our collective duty to work with the authorities,no_rel
I couldn't tell you I'm someone of south Asian heritage,my father was Belize,rephrase
I don't think we should suggest for a moment that lockdown is anything other than very hard what's really important is that we now have the infection rate under control and falling,that is so important to continuing to keep it under control,rephrase
this is not up for debate We should not be cutting,You still have to pay for it nonetheless,conflict
"I had it with my own twins, doing their A-levels, and they weren't enamoured of the idea they are also desperate to get back to more structured learning",I think the question has come up because the education secretary being announced 7 million pounds of which 200 million is about how we can do catch-up,no_rel
it should be our percentage of anyone that needs the help that should be probably be in the tens of thousands,hundreds of thousands,rephrase
is it a good deal Is it sensible,is it sustainable,rephrase
their voting base is in agreement that we want to make this a greener world we want to tackle climate change,you're not winning people over and you're not helping the cause,conflict
it needs things putting in place and policies I found the speech quite scary,It felt quite like a Trump speech,inference
the inquiry that's been set up by Priti Patel has to have statutory powers The judge involved talked about the difficulty of getting papers because it was not statutory,"It has to be able to compel people to give evidence, otherwise it will get nowhere",inference
we’re talking about the vaccine at great length which is interesting and exciting I hope we’re at the beginning of the end of the whole thing,we’re not talking about the various treatments that have been coming along,no_rel
they are always I feel the first to be forgotten We have clapped and we applauded Captain Tom and many of his generation have just been left to die in care homes,it's outrageous,inference
"The public purse is being used at the moment for furlough There is still, for instance, 35,000 air crew on furlough",the government are temporarily propping up things in the very short term,no_rel
I represent 11 hair salons across the country Our normal practice is we are very safe,we are very clean,rephrase
What are the rules for pets going between Northern Ireland and Scotland or England or Wales it seems to have become quite difficult,I presume you have your dog behind you in mind,no_rel
I want to acknowledge the hurt that has been caused to the Jewish community over the past five years Kier Starmer has expressed our profound sorrow for this,We are profoundly sorry for that hurt that has been caused,rephrase
"I liked being at home a bit more we could move Worcestshire to Birmingham post-Corona, that would be good",Good luck with that,conflict
we didn't have the new variants which the scientific advice is that we should be very concerned about that is why the borders are being closed,"we are in the ridiculous situation where, in England, the borders are closed to people coming from ""red"" countries, whereas in Scotland it is coming from all countries",no_rel
"How many lives were told to us I would urge everyone watching to go to the Washington Post website and read the Afghanistan Papers, thousands of notes and memos, 400 officials, talking about how they knew this war was not winnable, they knew the country was falling apart, they knew the Taliban were stronger","That is the worst part about it, to see politicians this week saying, ""I'm shocked at this collapse, shocked it didn't work out the way ... """,rephrase
"We saw polling information this week which demonstrated very, very high levels of public trust and confidence in the actions of the Scottish Government in how we have handled this crisis. Now that does not mean there's not been hardship.","It doesn't mean there's not been suffering,",rephrase
Would you include things like being a firefighter or a GP it can be a good thing that MPs can do things other than be an MP,where you might be right is we could look at job-sharing for MPs,rephrase
we owe it to them to put in the right amount of money This will not fill that education gap for any schoolchildren or anybody in further education or anything else,the extra funding is for tutoring the children who need it the most,no_rel
"last summer the importation of cases, we don't want to risk that particularly the biggest uncertainty there are a lot of positives at the moment, aren't there","the vaccination programme, the effect that's having, even the weather is in favour of us now, so the wind is in our sails a little bit",rephrase
"I’m in the hair and beauty sector We get the chancellor who goes on TV, with the offer of help, which is amazing",the problem is we’re not seeing that come through,no_rel
"when I look at this government, what I see is a decade of broken promises They say they'll fix social care and then we have a Queen's speech where they failed to do it",It is not good enough,no_rel
The government have done a lot to try and make sure that we have racial equality it’s the people that get it wrong,a lot of the time the way that the Black Lives Matter movement conducts itself does them no good at all,no_rel
what about in those schools and areas where the children who need it the most are the majority of the children How are the teachers supposed to choose which of their students they support,which they leave to fend tore themselves,rephrase
What we need to do is to try and bring the country together we won't get that with these two parties who are determined to feed off each other and the bitterness that's grown up over that period,What we need to do is to try and bring people,no_rel
I've got very mixed views about the lowering of the age of voting to 16 and 17. I've been concerned following Welsh politics for many years at the low turnout in elections and the lack of political engagement,which it is a bit dispiriting,rephrase
could you tell us when an independent Scotland would put the economy or environment first when deciding what to do with the domestic oil industry I think the challenge is climate change is a recognised borders,to turn an issue of global cooperation,rephrase
We can see the number of cases has fallen faster than the models assumed the number of hospital admissions has fallen,"we had enough data a month ago to see the assumptions behind the models were wrong from the start, from the outset were based on bad data",no_rel
"I would like to say to Sara's family and anybody who has lost someone tragically -- at the moment it is a disappearance, unexplained they are waiting for news.",This is absolutely horrendous.,no_rel
Are there some students that feel dissatisfied Absolutely,We heard that,no_rel
"Yes. Inevitably. this new variant has made things much, much more difficult","the challenge has been, really, the policy compromises between managing the economy, work, education, and managing the coronavirus has meant actually damage to neither has been minimised as much as it could have been.",no_rel
"I am sure the government would follow that advice it really must, as always, be led by the government",That applies here as much as it applies in all the other areas we have talked about this evening,rephrase
there will have to be some element of screening this was a tragedy,it was a tragedy for Sir David,rephrase
We have spent 60 trillion to save livelihoods The IMS estimates we lost $27 trillion in the global economy,"most of that cost is borne by the people that already kept the wrong stick of society in loading their jobs, losing their lives, in not having a safety net around them",rephrase
"they are an entity, and surely there must be some individual people held accountable Are there any legal redresses that will ensure that the people behind this really are accountable","It’s one thing being expelled from your political party, but to me that isn’t enough for the situation that’s happened",no_rel
my job is to oppose this government particularly when it comes to the poorest people in our country,particularly for my constituents,rephrase
"There is a break between cases and hospital admission definitely the general point is if you get to the middle of July and say, okay, there's no masks, no distancing",the message coming out from the government will be we are back to normal,inference
it is well affordable I am determined to make sure that everything we promise is affordable and deliverable,We are not going to over-promise,rephrase
"What is normal life It's certainly not like that at the moment and it's not going to be like that, whatever that may mean, eventually",we do need to be vaccinated,no_rel
"It is a very important question, actually. Just picking up on Anand's point, as I said earlier there are a range of things all of us who believe in the union should be looking at.",There are a whole range of things over the past year we have seen.,rephrase
"They have become more and more -- looking for the angle, the scoop, the story, the headline that is going to shift their article over the others As a result they have isolated the people they are writing about",They no longer work with the sports people,no_rel
"I said to the Prime Minister he should resign and if he didn't, the Prime Minister should sack him If the Prime Minister reflects on that advice he probably wishes he takes it and sacked Dominic Cummings last year","For all of his great intelligence and ability, I think we are much better off without him in the government",no_rel
Let's hear a question from Matthew Denn Track and trace appears to be encountering delay issues in the rolling out process both north and south of the border,Why is it that other nations around the world have managed to expedite these processes,inference
"If the main Scottish elections return a full independence government, what moral and legal right does the Westminster government have to deny another independence referendum I want to stop a pro-independence majority government","I want to stop the SNP having a majority at this election, as the Scottish Conservatives did five years ago",rephrase
"With COP26 coming, which I welcome, by the way, I just wonder, is this the right time to be showcasing our city it could be embarrassing for the city",Could be embarrassing,no_rel
"the lockdown has come in you get through the 9 categories, we have essentially dealt with 99 percent of deaths",My job is to make sure that the NHS plan for vaccinations is delivered,inference
We still need that basic ability to be able to ensure that someone can self-isolate if they have tested positive they can't afford to,Right now we know huge numbers of people aren't doing that,inference
"the vaccines, the therapies are working The aim is to get this to a point where -- it's never going to be non-fatal but less than flu",that's the first thing,rephrase
could also be the closure of many small independent theatres Do you think the government should help by bailing us out,as the country starts to get back on its feet certain industries and certain companies are going to have to -- they can contribute as profitable industries,no_rel
"a lot of disabled people are now on the poverty line Oh, what do you need",That makes my blood boil,inference
Judith described very clearly three of the long-term trends that we've seen in healthcare in Scotland in the UK that I think are concerns – increase in mental health problems,problems with not having care places to put people in,no_rel
I don’t know if I do actually She means it very respectfully,"She’s giving you the benefit of the doubt, you’re not racist",no_rel
there is still a residual degree of goodwill for the Government if the Government can be shown to be responsive to this situation,can show that it is accepting and taking ownership of mistakes,rephrase
we beat this virus all together or not at all There's a massive role there and the UK is in a strong position to provide moral leadership,"as well as it being the morally right thing and ethically right thing to help others, there's actually a bit of enlightened self-interest here as well",inference
We need to have some political consensus to fund social care We knew from the 2014 Report and Task Force for Social Care that there was 34 recommendations,We have been talking about this for too long,inference
"Credit to them, they put a lot of effort into this We won’t be able to reflate the economy and build the economy back",there’s much more we can do,inference
that's why we would support things like a universal basic income helping with child payments,this is about the very very wealthy paying a little bit more,no_rel
I want him to listen and I feel maybe he will he seems like a grownup,he seems like a statesperson,inference
"how we have flexibility in our lives a bit more I have, for many many years, been campaigning for flexibility day one","largely for working mothers, although it would account for all working parents",rephrase
ensuring that rubbish is collected that the fly-tipping is cleared,that the graffiti is wiped off,rephrase
"But we can't come together, Anas Are we honestly saying when 360,000 of our fellow citizens are at home on furlough",worried about if and when they'll have a job to go back to,rephrase
"we haven't worked it out I have a few friends, and I've been a journalist for the past week",I have a view on how the election has gone,no_rel
we can only act on the evidence that we have The important thing is to have really strong border controls,it's really important for the audience to understand this,rephrase
You've made that point earlier on I've been working with Afghan refugees since,"James, the gauntlet ... the gauntlet was thrown down to you by Mehdi to guarantee that no Afghan who is currently here seeking asylum status would be deported back to Afghanistan",no_rel
"the government went into one gear and are totally shifting into another one now It looks bleak for a lot of people in different sectors of different economies, different areas, different parts of the country","About the job safety scheme Rishi Sunac said that universal credit is a safety net for those whose income has dropped, he proposed cuts to universal credit",no_rel
What should happen now Before Christmas I co-ordinated a group of 40 MPs on a cross-party basis to ask the Government to change two or three things,First of all what carers were asking for,no_rel
"the more people we can get vaccinated, the better The one thing we'd all agree on this evening is the speed of the vaccination programme has been tremendous",There's no country in Europe who are anywhere close to the speed,rephrase
they might not agree with your relatively nuanced position on this which was about whether it was right for people to go on the M25 rather than the power supply,Slightly off the actual question,inference
who should take up the offer and be vaccinated I hope,"There are 30,000 patients with COVID in our hospitals right now",no_rel
It is desperately important that we get a deal that it is frictionless trade,"that it doesn’t involve tariffs,",rephrase
"money that kept me going, that gave me support, it was taken off me Oh, what do you need",a lot of disabled people are now on the poverty line,inference
"an investigation is ongoing we’ve got to let the police do their job, independently",let the prosecuting authorities follow the evidence wherever it leads,rephrase
but why is it so difficult for anybody to get anything unless you’ve either got three accountants working for you or practically destitute? I think we just heard from so many people how hard it is for businesses in the moment in the UK.,"Unfortunately, we are in a situation where the country has had the worst recession of all major economies.",no_rel
there will be a day of reckoning for thetory Particularly at the outset of the pandemic when they had a herd immunity policy,They always denied that was their policy,no_rel
"but from my point of view hospitality is under a huge amount of pressure right now The problem that you come across is so many pubs, so many restaurants, so many hotels have spent so much money over a period of time being able to reopen, reinvest, try to make themselves Covid-secure, trying to make sure health and safety is being adhered to, risk assessments done, PE, social distancing, so we get through that first lockdown period","where, to be fair to the government, the furlough scheme that Matthew is on has been helpful from a staffing point of view",no_rel
"we need to have a way to be beginning to restart the economy because of the huge amount of economic support that has gone to those who are in employment, in businesses, across the economy",We now need to get the economy back up and running and more people going back to work,inference
"dynamic people what matters is the content of someone’s character, their ability, their talent",I understand we’ve got to dismantle any barriers to anyone achieving their potential,inference
"I was a Tory right, I actually broke through and won there and I represent a town now which is a working town in Swindon, I'm proud to represent it This is the problem, people don't like being insulted","When you say that the Tories are a bunch of crooks and they're the upper classes and that they're monied classes, it's not only wrong, it's disrespectful",inference
how that's going to work The government in Westminster has said that they are wanting to invest and look at the taxation system,that's an interesting discussion that we would like to have with the government in Westminster,inference
It is undermining our democracy. Until we get to the truth we will never know what the problem has been.,Nicola Sturgeon still refuses to answer the question,no_rel
"this has been looked at very carefully Under those circumstances, I think most people who are immunologists, who are vaccine experts, and the Joint Committee on Vaccination and Immunisation have looked at the data",not perfect but probably the right thing to do under the circumstances where the vaccine is limited,inference
How many more lives are going to be lost to this because of these decisions that are being made We are just going to keep going full circle,More people are going to lose their loved ones,rephrase
How do you see life after COVID Or living with COVID,It looks very depressing,no_rel
"Are we kidding ourselves about the seismic sense that's needed to really reduce carbon levels down We would have to go into some kind of lockdown, is what you are saying","You are hearing some optimistic views, are you",no_rel
"we need to ask some hard, searching questions of ourselves What was this for",What was the purpose of the war,rephrase
we have international human rights law exactly for this We have seen children under attack,we have seen clear breaches of it,inference
we face an obesity crisis in the country Obesity causes cancer,it causes all kinds of very serious debilitating chronic health conditions,rephrase
"Those people mostly returned to Afghanistan when the Taliban left challenges this narrative coming out of Biden, and I'm afraid from other people, that somehow nothing improved in Afghanistan",Why did those people come back if nothing is improving,no_rel
"making those decisions last week, we've had 7500 cases which has been the highest since March",we've got less hospitalisations,no_rel
I’m pleased we have that capability to ask for that assistance in Northern Ireland when we get to that pinch point I think we are working together in the executive,as a five-party coalition there will be bumps along the way,conflict
"When rich countries have developed so fast, why should they limit themselves it may be the West has to spend more money to assist those countries to go to net zero",The second problem we come up against is internal,no_rel
I have been in the military for a long while I know lots of people that have,I know people who have had life-changing injuries,inference
"The system has failed multiplicity of reasons, including for example, the appalling position where a young woman who has made a complaint of rape is told look we need your phone, we want your mobile phone, we will take your phone from you maybe for months","That makes, gives that person an unenviable choice",rephrase
"No, I mean, it's coming at us from all angles at the moment We have the C02 issue",It's very difficult out there,no_rel
the question of independence Of course you want us to forget about independence and think about bringing the country together,"Or concentrate on the recovery, which is what they want",rephrase
"Mark, do you want to kick us off with this? Yes, sure.",The first thing to say is that this virus transmits in indoor spaces more easily than it does in the outside. ,no_rel
The government promised laptops and internet connections months ago but we’re just still not seeing them delivered around the country We had a plan announced today that said that there’d be private tutoring available,"school leaders have been left wringing their hands, saying, why haven’t you spoken to us before you announce these plans",no_rel
There is a date it has to report by the concerns raised around the treatment of transsexuals in the party speak to sprinting as well,does the fallout between Alex Salmond and Nicola Sturgeon suggest that the party is divided,no_rel
"the electorate is rightly worried about being trapped in a…never mind neverendum it's a never ending Tory elitist rule, and that's how it's perceived in Scotland","I became convinced covering that referendum in 2014 that the rising generation of young Scots allowed to be vote at 16, when they've got 16 year olds it's game over",rephrase
"for many people in this country, the hope is that we will come out of this pandemic, you know, this huge shock to our nation, building back fairer we will create a fairer better society",an equally important part is to build-back institutions that people can once again trust,inference
which are environmentally friendly we can solve this problem alongside progressive policies,to ensure that people don't lose their homes,inference
"Do we really care the general public, they are well aware of Boris Johnson and his failures",Jonathan has to be careful because all politicians are tarred with the similar brush,inference
not that there's not none there's not an awful lot,I've been elected four times in the last decade,conflict
we also need a commission on young people's opportunities and jobs the parties to work together and to agree that this should be a priority,"debate the details by all means, but for us to try and transcend that party politics and come together",rephrase
"What we can actually see is that in all respects the data has consistently, from the end of January, been better than those models we take vaccines themselves, which has been a tremendous achievement by the country",which is now being squandered,no_rel
I look at what other countries have done It is not exactly clear,"As you say, there's been some sort of quarantine centres or interim places to go",inference
It is just not because of the protocol because we have left the EU,They are dealing with the new systems in place,inference
"Nottingham and Leeds, where women are reporting having been spiked with needles in nightclubs and then blacking out women have reported having their drinks spiked",tampered with before that,no_rel
"In business when we're two parties, we sign agreements once we signed on the dotted line, that's gospel",that's gospel,rephrase
Nine children in a class of 30 are living in poverty Some people here can't even pay their bills,"the Government needs to take a very long, hard look at the people who they serve",no_rel
don't understand why we have both This lack of resilience has made it increasingly difficult.,The government has not had the trust of local authority and local leaders that that is happening.,rephrase
"there’s going to be a lot of unknowns coming up staying positive, looking to the future",During the start of the pandemic we got all the volunteers applied to help out,no_rel
We are not talking about allowing people with the virus to go in there and test and unvaccinated surely we can get a better system in case,Would you come out in lock step with the Government,no_rel
"On 12 April, at the earliest, hopefully it will be then, we can get the outdoor hospitality going, including pubs and venues We have no clarity",the question is appropriate,inference
It is not sexy talking about insulating your loft that is the sort of things people need to do,"how will anybody, even if they can afford an electric car, what's the point if you can't charge it",no_rel
"we have to be really careful The green list of countries, a limited number of countries like Israel and Portugal people can travel to",the amber list is a list of countries where you should only travel if it's essential,no_rel
"trade deals and finding ways to create markets, the pan transpacific market that was being developed, I think you will see more of that the market we were in has inexorably changed, and it was the largest in the world","trading partners with New Zealand, Australia, Indonesia, Singapore, these will become very much more important",inference
I've been elected four times in the last decade look at parts of the country like Wales,look at Bristol,rephrase
we need political leadership Covid-19 has really affected me and my family,it is very difficult for me to speak about these things without being emotional,inference
it is just typical French if they are unhappy about anything they do a blockade for everything,It is just typical of their national -- of stamping their feet and usually getting things sorted,rephrase
There are men that are very much discriminated against in our society and I think we have to be very careful about the narrative here,"In terms of domestic violence against men, it exists, you're absolutely right.",no_rel
"there is a requirement for government to be out negotiating trade deals trade deals and finding ways to create markets, the pan transpacific market that was being developed, I think you will see more of that","consumers will make choice based on what's right for them, about sustainable eating locally",conflict
it remains one of the most heinous crimes I would push-back on the idea of educating the jury,Robert's apology shows the extent to which this isn't a political issue,no_rel
we were conducting since 2014 air operations from bases in support of the Afghan national army There was no significant pressure against our forces on the ground,they were never tested,inference
You are wheeling out somebody who doesn't know when you are wheeling out me all of us don't know,The scientists themselves are making estimates,inference
"Let me come to Adam, we haven't heard from you. Yes, I think Jamie's broader point though is absolutely correct,","because I think that, you know, it's about getting the balance right",no_rel
"as you well know, Chris I’ve got it written down here somewhere.",Do you want me to find you the quote?,inference
rape conviction is at their lowest level ever in this country there have been 81 women murdered by a man since Sarah Everard died on 3rd March,It is a question of supporting women who are obviously coming forward with accusations that need to be followed through,inference
"You'll see various stages I think we might have talked about it at the beginning when Meghan turned up and when the press and within British society as a whole were all patting ourselves on the back saying, isn't this wonderful",When did you start to hate her?,no_rel
and certainly no one should be killed at their work regardless of what sector they work in I know there was an incident when you very first started campaigning,Have you felt unsafe at work?,inference
Cutting the aid budget They need the vaccine,There wasn't the production capability that existed this time last year to be able to generate billions of doses and that's growing,no_rel
"Before we move away from vaccinations one of the great successes, who everybody is taking the credit for is Kate Bingham with amazing, amazing resilience she managed to make one of the great successes of this awful pandemic is the rollout of the vaccination programme and doesn't get the credit for it","She didn't have any vaccines available, just like there was no PPE",inference
"once they get out of Europe, away from the media, where there are governments that can't or don't regulate or whatever it is, and those companies in those countries are behaving in a blatantly irresponsible way What we need to do is be looking carefully at our supply chains","regulate them properly, have a proper vision",rephrase
"Ian is right, because young people are effectively the ones that could be affected by this First of all their education",Many of them didn’t get to finish their school education,rephrase
come in for a lot of fl for that She has always hated public speaking,She is 23 year old,no_rel
and I realise every government in the world faces this difficulty of aligning the different priorities but I think business need notice.,"but they do need some notice,",rephrase
No there are two reasons why it is not such a great surprise,"The first is that we've had a suspension of normal politics for the 13 months of Keir Starmer's leadership and, indeed, a few days before",rephrase
and have hitched their wagon wrongly to the at other times from the outset of the Brexit discussion We are with all the challenges that we have,But I will say this in terms of the Executive approach.  While we disagree absolutely in terms of Brexit itself,no_rel
the taxpayer didn't this donor is winning contracts from the Government,donor is winning taxpayer contracts,rephrase
"We receives the Pfiz vaccine, the first dose but the second doses have been delayed for 10 weeks which is against the manufacture’s guidelines","following the evidence, is that it would be safer for us to have the vaccine as it was designed and have the second dose at three weeks",rephrase
why would we endanger that by actually having open movement of individuals in and out when we still have a lot of people unvaccinated we still have a new variant that we don't fully understand in terms of immune protection,right now we should be cautious and tell people stay at home,inference
The only one of the G7 countries to do this action We will be second biggest donor in,We will be taken over by France and Germany because they're not cutting,conflict
"Technology is changing very, very quickly the same number of participants have been exposed to this vaccine, this particular vaccine, 43,000 participants","When you’re looking at side effects, most side effects occur very quickly",no_rel
"The problem we now have is twofold it's pretty transmissible, at least as much as B117, if not more","the race just became even faster to get those younger people, the 30s and 40 year olds, the 20 year olds, people like me as well who are just unvaccinated and completely susceptible",inference
the arguments are given that the NHS will be able to manage the roll-out the NHS will do it,The NHS relies on subcontractors to do the job of rolling it out,conflict
we've seen salaries go up actually by a bit more than four per cent this is not the only thing that we did for coronavirus,we've done a whole lot of things,rephrase
"When China are not here, for example, there is a high-level negotiating team from China that's over here is it going to be a success or more blah blah blah","we are only part way through it, at the moment is it looking a success",rephrase
how materially effective has it become we wouldn't be having this conversation today,it was effective,inference
I didn’t enter politics to shut down pubs you can make the choice to give more support to pubs,Why are we making these decisions in the first place and it is fundamentally for public health and safety and directed by the science,conflict
this is my commitment this is why I'm here in the UK,I know how much the US has been destroyed by debates like this,no_rel
"Do I think it's fair on the disabled woman who contacted me, who said, I'm being told by the Conservative government, just go out and work more hours like this young lady said in the audience, she said, I desperately want to work, but I can't because of my physical and mental health conditions",how am I going to get by,no_rel
"Fifty is the new 40, I think 16 is the new 18 you have the influence of social media and stuff as well on young people",times have changed,inference
"The shadow education said they wanted the schools to stay open, then in the afternoon they wanted them closed If at all possible. We still want them to stay open","With respect, I think we’ve entered a situation now where they have been closed because government says it is acting on that evidence, that it is necessary now",no_rel
Is that right the Europeans have collectively utilised one regulator,we have our own regulator and they adopted different processes here,no_rel
This is a balance judgment The thing we have to do as Member of Parliament is to look at the scientific advice,"also the consequences, the economic impact",no_rel
"not the ones on the M25, but before they must have the intel to prepare for this",I get the impression that the police don't seem to have control of it,inference
"this week, if I could use one short example, I met up with a Conservative councillor who posted on Facebook that she'd met with me and there was a post there that was less than flattering about me She called it out",She blocked the person and she said she wouldn't tolerate it,rephrase
"on the app it seems incredible to me that so many countries are developing their own app We all want exactly the same app doing exactly the same thing, which seems incredible","I would’ve thought, certainly, if the EU has a purpose that that might be one thing that they could’ve got everybody’s heads together on",inference
It is not just -- and that's the education Because we educate ourselves,"And I'm saying as a small woman, to go back to the lady who spoke first",no_rel
"we need plenty of investment The government has proposed a grant of £1,000 to pubs","By the time that 40 million has been spread out to the wet led pubs, they have not had the VAT cut",conflict
Great idea; begs the question where are the teachers those teachers we have got about 40 per cent of them don’t want to go back anyway,We all know that education is a great social leveller and a great force for social mobility,no_rel
That has to be in there we also need to have some more ambition and urgency,We need action now,rephrase
"On 1 January 2021, will Dover become a well-oiled gateway to Europe or the biggest car park in the UK?  It all plays into the same thing, A, what is going to happen the end of December,",in terms of us getting the vaccine and getting it through Customs is that going to be a problem?,no_rel
We have to all have a long discussion if these commitments are serious or not we agreed on a review of that now every two years,the emerging markets are asking for an annual review,conflict
nobody wants to admit to it in the Government The Brexit movement was driven on an agenda driven by lies,Boris lied in his speech about the things that the Government are proposing to do,rephrase
"The system has failed multiplicity of reasons, including for example, the appalling position where a young woman who has made a complaint of rape is told look we need your phone, we want your mobile phone, we will take your phone from you maybe for months",We are not going to give it back to you,rephrase
people know they are going to a COVID-safe environment Indoor is safer than outdoor,some indoor venues are on a medical basis,no_rel
Get this country vaccinated then let's recover,We have a brilliant country,no_rel
"I was 5 years old without a doubt, my life has been better because of it",this groundbreaking Disability Act,rephrase
Government guidance Government guidance was informed by the science and by the scientific guidance,What has happened over time we have learned,no_rel
"the message coming out from the government will be we are back to normal it is a case of living with this thing, as Benjamin was saying",I don't think we are back to normal,inference
as former head of Thomas Cook Should we be abandoning trips abroad for the next few weeks or for the summer,"the frustration and the confusion and the sense of we can, we can't really I think causes more harm than good",no_rel
"but the reality is if we hadn't had the lockdown, many of us wouldn't be here today I think we have had to endure that",especially oldies like me,inference
it then has to come up with policies and it has to take positions on things it is a tightrope to walk and the SNP can't continue to do that long term,It was inevitable something like this would happen,no_rel
"all of these pressures that it’s put us under, there’s so much where hospitality can bring to the forefront of regenerating, of being part of the high street We talk about high streets and retail bid in trouble","A retail experience generating movement, cash, everything flowing, without hospitality being a part of that, why would you be going to the high street",no_rel
"Yeah, it's just sad Bonny, it strikes me there are cases every now and again that grab the attention","I've been around a bit and I remember the case of Rachel Nickle, the woman murdered with her child in London",no_rel
it just seems like you don't care about people who are poor and struggling it seems like the government doesn't care,you certainly have listed a whole load of initiatives,no_rel
"it's a great point, Shelly That's why we want to build 60,000 new social homes in the next parliament",the most ambitious social housing project since devolution,rephrase
good hygiene even practices that would be a thing in the future with hand sanitiseer and wearing face mask,What changes would you like to see,no_rel
"they have branded, as I said, this institution, which is important to millions of people in this country, as racist without any evidence people are going to do that",don't be surprised if in a couple of years' time you turn round and a new Nigel Farage has turned up or a new Donald Trump has turned up and they are exploiting this for their own purposes,inference
Should we do a totally unscientific straw poll Put your hand up in the audience if you think Matt should be one of the first to take it,Quite a lot,no_rel
They want bolder action People like there -- they want to see a ban on high carbon products being advertised,come up with far bolder things that governments ever do,inference
I don't want any of you to lose anybody else because of the bad decisions being made Close the borders,Get this country vaccinated,no_rel
it was a disaster with the timetable in 2018 that led to this review being set up in the first place there is that increased measure of public input,you've still got concessions being run by private companies,conflict
"last point on hospitality, when we emerge from this crisis we need a new deal for workers This has exposed vulnerabilities that have existed far too long","We need to ban zero-hour contracts, root out precarious work and have a real wage for all workers in the UK",inference
changing access to food an overall food strategy,I agree with it,no_rel
are we now treating people with more respect and equality I’m not trying to pigeon-hole you here,in a sense you are the obvious person,conflict
Especially someone in your generation your generation isn't going to take it any more,what we do need are these women in place in the long run,no_rel
"it is our task, our mission is to go and find what is good in people the contribution they can make",bring it out and support people to do that,rephrase
It is never going to happen Too much money,"As it stands now, not a chance",inference
"That’s why I’m asking about community pharmacies First you optimise your most effective route into those most vulnerable groups so the throughput, you get how many can they do a day, you optimise that, and you add more sites which is why we’re bringing on the community pharmacies and the independent sector to be involved because that way you add on","When you go through cohorts 1 to 4, our absolute target is to do that by mid February",rephrase
